rosbagTimestamp,names,cmds,-,header,seq,stamp,secs,nsecs,frame_id,type,values
1543504674940406205,[Drone1],,,0,,1543504674,940125492,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504674947097242,[Drone1],,,0,,1543504674,946752154,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504674953724123,[Drone1],,,0,,1543504674,953438543,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504674960304554,[Drone1],,,0,,1543504674,960092418,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504674967046993,[Drone1],,,0,,1543504674,966756936,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504674973638381,[Drone1],,,0,,1543504674,973422050,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504674980378747,[Drone1],,,0,,1543504674,980095936,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504674986941312,[Drone1],,,0,,1543504674,986740465,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504674993710072,[Drone1],,,0,,1543504674,993436520,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675000315673,[Drone1],,,0,,1543504675,84261,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675007084146,[Drone1],,,0,,1543504675,6777984,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675013655672,[Drone1],,,0,,1543504675,13433244,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675020336248,[Drone1],,,0,,1543504675,20124398,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675027124704,[Drone1],,,0,,1543504675,26754297,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675033676262,[Drone1],,,0,,1543504675,33430993,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675040385347,[Drone1],,,0,,1543504675,40116558,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675047217738,[Drone1],,,0,,1543504675,46778091,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675053683389,[Drone1],,,0,,1543504675,53435171,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675060282396,[Drone1],,,0,,1543504675,60083824,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
