rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status,-,level,name,message,hardware_id,values,-,key,value,-,key,value,-,key,value,-,key,value,-,key,value,-,level,name,message,hardware_id,values,-,key,value,-,key,value,-,key,value,-,key,value,-,key,value,-,key,value
1543504668677383562,,13,,1543504668,676993135,'',,0,"""CriticalNodes","""OK""","""none""",,"""latest VICON frame number""","""85953""","""dropped frames""","""0""","""framecount""","""2105""","""# markers""","""1""","""# unlabeled markers""","""1""",0,"""CriticalNodes","""Desired frequency met""","""none""",,"""Events in window""","""1004""","""Events since startup""","""2105""","""Duration of window (s)""","""5.020177""","""Actual frequency (Hz)""","""199.992951""","""Minimum acceptable frequency (Hz)""","""0.090000""","""Maximum acceptable frequency (Hz)""","""1100.000000"""
1543504669682603609,,14,,1543504669,681838681,'',,0,"""CriticalNodes","""OK""","""none""",,"""latest VICON frame number""","""86154""","""dropped frames""","""0""","""framecount""","""2306""","""# markers""","""1""","""# unlabeled markers""","""1""",0,"""CriticalNodes","""Desired frequency met""","""none""",,"""Events in window""","""1004""","""Events since startup""","""2306""","""Duration of window (s)""","""5.020136""","""Actual frequency (Hz)""","""199.994583""","""Minimum acceptable frequency (Hz)""","""0.090000""","""Maximum acceptable frequency (Hz)""","""1100.000000"""
1543504670682218376,,15,,1543504670,681928477,'',,0,"""CriticalNodes","""OK""","""none""",,"""latest VICON frame number""","""86354""","""dropped frames""","""0""","""framecount""","""2506""","""# markers""","""1""","""# unlabeled markers""","""1""",0,"""CriticalNodes","""Desired frequency met""","""none""",,"""Events in window""","""1004""","""Events since startup""","""2506""","""Duration of window (s)""","""5.019830""","""Actual frequency (Hz)""","""200.006773""","""Minimum acceptable frequency (Hz)""","""0.090000""","""Maximum acceptable frequency (Hz)""","""1100.000000"""
1543504671686632247,,16,,1543504671,685670652,'',,0,"""CriticalNodes","""OK""","""none""",,"""latest VICON frame number""","""86554""","""dropped frames""","""0""","""framecount""","""2706""","""# markers""","""1""","""# unlabeled markers""","""1""",0,"""CriticalNodes","""Desired frequency met""","""none""",,"""Events in window""","""1003""","""Events since startup""","""2706""","""Duration of window (s)""","""5.018693""","""Actual frequency (Hz)""","""199.852848""","""Minimum acceptable frequency (Hz)""","""0.090000""","""Maximum acceptable frequency (Hz)""","""1100.000000"""
1543504672687381571,,17,,1543504672,686943388,'',,0,"""CriticalNodes","""OK""","""none""",,"""latest VICON frame number""","""86755""","""dropped frames""","""2""","""framecount""","""2907""","""# markers""","""1""","""# unlabeled markers""","""1""",0,"""CriticalNodes","""Desired frequency met""","""none""",,"""Events in window""","""1002""","""Events since startup""","""2906""","""Duration of window (s)""","""5.015201""","""Actual frequency (Hz)""","""199.792600""","""Minimum acceptable frequency (Hz)""","""0.090000""","""Maximum acceptable frequency (Hz)""","""1100.000000"""
1543504673687349275,,18,,1543504673,686974005,'',,0,"""CriticalNodes","""OK""","""none""",,"""latest VICON frame number""","""86955""","""dropped frames""","""2""","""framecount""","""3107""","""# markers""","""1""","""# unlabeled markers""","""1""",0,"""CriticalNodes","""Desired frequency met""","""none""",,"""Events in window""","""1001""","""Events since startup""","""3106""","""Duration of window (s)""","""5.009984""","""Actual frequency (Hz)""","""199.801034""","""Minimum acceptable frequency (Hz)""","""0.090000""","""Maximum acceptable frequency (Hz)""","""1100.000000"""
1543504674687382870,,19,,1543504674,687041421,'',,0,"""CriticalNodes","""OK""","""none""",,"""latest VICON frame number""","""87155""","""dropped frames""","""2""","""framecount""","""3307""","""# markers""","""1""","""# unlabeled markers""","""1""",0,"""CriticalNodes","""Desired frequency met""","""none""",,"""Events in window""","""1000""","""Events since startup""","""3306""","""Duration of window (s)""","""5.005184""","""Actual frequency (Hz)""","""199.792837""","""Minimum acceptable frequency (Hz)""","""0.090000""","""Maximum acceptable frequency (Hz)""","""1100.000000"""
1543504675692453056,,20,,1543504675,692136710,'',,0,"""CriticalNodes","""OK""","""none""",,"""latest VICON frame number""","""87356""","""dropped frames""","""2""","""framecount""","""3508""","""# markers""","""1""","""# unlabeled markers""","""1""",0,"""CriticalNodes","""Desired frequency met""","""none""",,"""Events in window""","""1001""","""Events since startup""","""3507""","""Duration of window (s)""","""5.010214""","""Actual frequency (Hz)""","""199.791857""","""Minimum acceptable frequency (Hz)""","""0.090000""","""Maximum acceptable frequency (Hz)""","""1100.000000"""
1543504676697515660,,21,,1543504676,697081116,'',,0,"""CriticalNodes","""OK""","""none""",,"""latest VICON frame number""","""87557""","""dropped frames""","""2""","""framecount""","""3709""","""# markers""","""1""","""# unlabeled markers""","""1""",0,"""CriticalNodes","""Desired frequency met""","""none""",,"""Events in window""","""1002""","""Events since startup""","""3708""","""Duration of window (s)""","""5.011402""","""Actual frequency (Hz)""","""199.944059""","""Minimum acceptable frequency (Hz)""","""0.090000""","""Maximum acceptable frequency (Hz)""","""1100.000000"""
1543504677702382327,,22,,1543504677,701950360,'',,0,"""CriticalNodes","""OK""","""none""",,"""latest VICON frame number""","""87758""","""dropped frames""","""2""","""framecount""","""3910""","""# markers""","""1""","""# unlabeled markers""","""1""",0,"""CriticalNodes","""Desired frequency met""","""none""",,"""Events in window""","""1003""","""Events since startup""","""3909""","""Duration of window (s)""","""5.015013""","""Actual frequency (Hz)""","""199.999499""","""Minimum acceptable frequency (Hz)""","""0.090000""","""Maximum acceptable frequency (Hz)""","""1100.000000"""
1543504678702412120,,23,,1543504678,702027305,'',,0,"""CriticalNodes","""OK""","""none""",,"""latest VICON frame number""","""87958""","""dropped frames""","""2""","""framecount""","""4110""","""# markers""","""1""","""# unlabeled markers""","""1""",0,"""CriticalNodes","""Desired frequency met""","""none""",,"""Events in window""","""1003""","""Events since startup""","""4109""","""Duration of window (s)""","""5.015058""","""Actual frequency (Hz)""","""199.997698""","""Minimum acceptable frequency (Hz)""","""0.090000""","""Maximum acceptable frequency (Hz)""","""1100.000000"""
1543504679702535084,,24,,1543504679,702167010,'',,0,"""CriticalNodes","""OK""","""none""",,"""latest VICON frame number""","""88158""","""dropped frames""","""2""","""framecount""","""4310""","""# markers""","""1""","""# unlabeled markers""","""1""",0,"""CriticalNodes","""Desired frequency met""","""none""",,"""Events in window""","""1003""","""Events since startup""","""4309""","""Duration of window (s)""","""5.015123""","""Actual frequency (Hz)""","""199.995097""","""Minimum acceptable frequency (Hz)""","""0.090000""","""Maximum acceptable frequency (Hz)""","""1100.000000"""
1543504680707287944,,25,,1543504680,707069370,'',,0,"""CriticalNodes","""OK""","""none""",,"""latest VICON frame number""","""88359""","""dropped frames""","""2""","""framecount""","""4511""","""# markers""","""1""","""# unlabeled markers""","""1""",0,"""CriticalNodes","""Desired frequency met""","""none""",,"""Events in window""","""1003""","""Events since startup""","""4510""","""Duration of window (s)""","""5.014877""","""Actual frequency (Hz)""","""200.004889""","""Minimum acceptable frequency (Hz)""","""0.090000""","""Maximum acceptable frequency (Hz)""","""1100.000000"""
1543504681712448374,,26,,1543504681,712129484,'',,0,"""CriticalNodes","""OK""","""none""",,"""latest VICON frame number""","""88560""","""dropped frames""","""2""","""framecount""","""4712""","""# markers""","""1""","""# unlabeled markers""","""1""",0,"""CriticalNodes","""Desired frequency met""","""none""",,"""Events in window""","""1003""","""Events since startup""","""4711""","""Duration of window (s)""","""5.015052""","""Actual frequency (Hz)""","""199.997930""","""Minimum acceptable frequency (Hz)""","""0.090000""","""Maximum acceptable frequency (Hz)""","""1100.000000"""
1543504682717392265,,27,,1543504682,717038754,'',,0,"""CriticalNodes","""OK""","""none""",,"""latest VICON frame number""","""88761""","""dropped frames""","""2""","""framecount""","""4913""","""# markers""","""1""","""# unlabeled markers""","""1""",0,"""CriticalNodes","""Desired frequency met""","""none""",,"""Events in window""","""1003""","""Events since startup""","""4912""","""Duration of window (s)""","""5.015093""","""Actual frequency (Hz)""","""199.996311""","""Minimum acceptable frequency (Hz)""","""0.090000""","""Maximum acceptable frequency (Hz)""","""1100.000000"""
1543504683717568618,,28,,1543504683,717090566,'',,0,"""CriticalNodes","""OK""","""none""",,"""latest VICON frame number""","""88961""","""dropped frames""","""2""","""framecount""","""5113""","""# markers""","""1""","""# unlabeled markers""","""1""",0,"""CriticalNodes","""Desired frequency met""","""none""",,"""Events in window""","""1003""","""Events since startup""","""5112""","""Duration of window (s)""","""5.015063""","""Actual frequency (Hz)""","""199.997507""","""Minimum acceptable frequency (Hz)""","""0.090000""","""Maximum acceptable frequency (Hz)""","""1100.000000"""
1543504684722552892,,29,,1543504684,722084867,'',,0,"""CriticalNodes","""OK""","""none""",,"""latest VICON frame number""","""89162""","""dropped frames""","""2""","""framecount""","""5314""","""# markers""","""1""","""# unlabeled markers""","""1""",0,"""CriticalNodes","""Desired frequency met""","""none""",,"""Events in window""","""1004""","""Events since startup""","""5313""","""Duration of window (s)""","""5.019917""","""Actual frequency (Hz)""","""200.003307""","""Minimum acceptable frequency (Hz)""","""0.090000""","""Maximum acceptable frequency (Hz)""","""1100.000000"""
1543504685722501657,,30,,1543504685,722123219,'',,0,"""CriticalNodes","""OK""","""none""",,"""latest VICON frame number""","""89362""","""dropped frames""","""2""","""framecount""","""5514""","""# markers""","""1""","""# unlabeled markers""","""1""",0,"""CriticalNodes","""Desired frequency met""","""none""",,"""Events in window""","""1003""","""Events since startup""","""5513""","""Duration of window (s)""","""5.015116""","""Actual frequency (Hz)""","""199.995382""","""Minimum acceptable frequency (Hz)""","""0.090000""","""Maximum acceptable frequency (Hz)""","""1100.000000"""
1543504686727523554,,31,,1543504686,727175990,'',,0,"""CriticalNodes","""OK""","""none""",,"""latest VICON frame number""","""89563""","""dropped frames""","""2""","""framecount""","""5715""","""# markers""","""1""","""# unlabeled markers""","""1""",0,"""CriticalNodes","""Desired frequency met""","""none""",,"""Events in window""","""1003""","""Events since startup""","""5714""","""Duration of window (s)""","""5.015042""","""Actual frequency (Hz)""","""199.998313""","""Minimum acceptable frequency (Hz)""","""0.090000""","""Maximum acceptable frequency (Hz)""","""1100.000000"""
1543504687732647574,,32,,1543504687,732212774,'',,0,"""CriticalNodes","""OK""","""none""",,"""latest VICON frame number""","""89764""","""dropped frames""","""2""","""framecount""","""5916""","""# markers""","""1""","""# unlabeled markers""","""1""",0,"""CriticalNodes","""Desired frequency met""","""none""",,"""Events in window""","""1003""","""Events since startup""","""5915""","""Duration of window (s)""","""5.015175""","""Actual frequency (Hz)""","""199.993002""","""Minimum acceptable frequency (Hz)""","""0.090000""","""Maximum acceptable frequency (Hz)""","""1100.000000"""
1543504688737272974,,33,,1543504688,737127333,'',,0,"""CriticalNodes","""OK""","""none""",,"""latest VICON frame number""","""89965""","""dropped frames""","""2""","""framecount""","""6117""","""# markers""","""1""","""# unlabeled markers""","""1""",0,"""CriticalNodes","""Desired frequency met""","""none""",,"""Events in window""","""1004""","""Events since startup""","""6116""","""Duration of window (s)""","""5.020033""","""Actual frequency (Hz)""","""199.998697""","""Minimum acceptable frequency (Hz)""","""0.090000""","""Maximum acceptable frequency (Hz)""","""1100.000000"""
1543504689737480372,,34,,1543504689,737274796,'',,0,"""CriticalNodes","""OK""","""none""",,"""latest VICON frame number""","""90165""","""dropped frames""","""2""","""framecount""","""6317""","""# markers""","""1""","""# unlabeled markers""","""1""",0,"""CriticalNodes","""Desired frequency met""","""none""",,"""Events in window""","""1003""","""Events since startup""","""6316""","""Duration of window (s)""","""5.015191""","""Actual frequency (Hz)""","""199.992374""","""Minimum acceptable frequency (Hz)""","""0.090000""","""Maximum acceptable frequency (Hz)""","""1100.000000"""
1543504690742607500,,35,,1543504690,742148362,'',,0,"""CriticalNodes","""OK""","""none""",,"""latest VICON frame number""","""90366""","""dropped frames""","""2""","""framecount""","""6518""","""# markers""","""1""","""# unlabeled markers""","""1""",0,"""CriticalNodes","""Desired frequency met""","""none""",,"""Events in window""","""1004""","""Events since startup""","""6517""","""Duration of window (s)""","""5.020026""","""Actual frequency (Hz)""","""199.998963""","""Minimum acceptable frequency (Hz)""","""0.090000""","""Maximum acceptable frequency (Hz)""","""1100.000000"""
1543504691742552610,,36,,1543504691,742289477,'',,0,"""CriticalNodes","""OK""","""none""",,"""latest VICON frame number""","""90566""","""dropped frames""","""2""","""framecount""","""6718""","""# markers""","""1""","""# unlabeled markers""","""1""",0,"""CriticalNodes","""Desired frequency met""","""none""",,"""Events in window""","""1003""","""Events since startup""","""6717""","""Duration of window (s)""","""5.015116""","""Actual frequency (Hz)""","""199.995364""","""Minimum acceptable frequency (Hz)""","""0.090000""","""Maximum acceptable frequency (Hz)""","""1100.000000"""
1543504692747354353,,37,,1543504692,747127162,'',,0,"""CriticalNodes","""OK""","""none""",,"""latest VICON frame number""","""90767""","""dropped frames""","""2""","""framecount""","""6919""","""# markers""","""1""","""# unlabeled markers""","""1""",0,"""CriticalNodes","""Desired frequency met""","""none""",,"""Events in window""","""1003""","""Events since startup""","""6918""","""Duration of window (s)""","""5.014904""","""Actual frequency (Hz)""","""200.003819""","""Minimum acceptable frequency (Hz)""","""0.090000""","""Maximum acceptable frequency (Hz)""","""1100.000000"""
1543504693747535489,,38,,1543504693,747226243,'',,0,"""CriticalNodes","""OK""","""none""",,"""latest VICON frame number""","""90967""","""dropped frames""","""2""","""framecount""","""7119""","""# markers""","""1""","""# unlabeled markers""","""1""",0,"""CriticalNodes","""Desired frequency met""","""none""",,"""Events in window""","""1002""","""Events since startup""","""7118""","""Duration of window (s)""","""5.010106""","""Actual frequency (Hz)""","""199.995787""","""Minimum acceptable frequency (Hz)""","""0.090000""","""Maximum acceptable frequency (Hz)""","""1100.000000"""
1543504694747766939,,39,,1543504694,747443542,'',,0,"""CriticalNodes","""OK""","""none""",,"""latest VICON frame number""","""91167""","""dropped frames""","""2""","""framecount""","""7319""","""# markers""","""1""","""# unlabeled markers""","""1""",0,"""CriticalNodes","""Desired frequency met""","""none""",,"""Events in window""","""1002""","""Events since startup""","""7318""","""Duration of window (s)""","""5.010163""","""Actual frequency (Hz)""","""199.993510""","""Minimum acceptable frequency (Hz)""","""0.090000""","""Maximum acceptable frequency (Hz)""","""1100.000000"""
1543504695752861295,,40,,1543504695,752369062,'',,0,"""CriticalNodes","""OK""","""none""",,"""latest VICON frame number""","""91368""","""dropped frames""","""2""","""framecount""","""7520""","""# markers""","""1""","""# unlabeled markers""","""1""",0,"""CriticalNodes","""Desired frequency met""","""none""",,"""Events in window""","""1002""","""Events since startup""","""7519""","""Duration of window (s)""","""5.010215""","""Actual frequency (Hz)""","""199.991405""","""Minimum acceptable frequency (Hz)""","""0.090000""","""Maximum acceptable frequency (Hz)""","""1100.000000"""
1543504696757667037,,41,,1543504696,757255394,'',,0,"""CriticalNodes","""OK""","""none""",,"""latest VICON frame number""","""91569""","""dropped frames""","""2""","""framecount""","""7721""","""# markers""","""1""","""# unlabeled markers""","""1""",0,"""CriticalNodes","""Desired frequency met""","""none""",,"""Events in window""","""1003""","""Events since startup""","""7720""","""Duration of window (s)""","""5.014965""","""Actual frequency (Hz)""","""200.001400""","""Minimum acceptable frequency (Hz)""","""0.090000""","""Maximum acceptable frequency (Hz)""","""1100.000000"""
1543504697762864550,,42,,1543504697,762464669,'',,0,"""CriticalNodes","""OK""","""none""",,"""latest VICON frame number""","""91770""","""dropped frames""","""2""","""framecount""","""7922""","""# markers""","""1""","""# unlabeled markers""","""1""",0,"""CriticalNodes","""Desired frequency met""","""none""",,"""Events in window""","""1003""","""Events since startup""","""7921""","""Duration of window (s)""","""5.015346""","""Actual frequency (Hz)""","""199.986219""","""Minimum acceptable frequency (Hz)""","""0.090000""","""Maximum acceptable frequency (Hz)""","""1100.000000"""
1543504698767762335,,43,,1543504698,767469164,'',,0,"""CriticalNodes","""OK""","""none""",,"""latest VICON frame number""","""91971""","""dropped frames""","""2""","""framecount""","""8123""","""# markers""","""1""","""# unlabeled markers""","""1""",0,"""CriticalNodes","""Desired frequency met""","""none""",,"""Events in window""","""1004""","""Events since startup""","""8122""","""Duration of window (s)""","""5.020244""","""Actual frequency (Hz)""","""199.990286""","""Minimum acceptable frequency (Hz)""","""0.090000""","""Maximum acceptable frequency (Hz)""","""1100.000000"""
1543504699773025781,,44,,1543504699,772440832,'',,0,"""CriticalNodes","""OK""","""none""",,"""latest VICON frame number""","""92172""","""dropped frames""","""2""","""framecount""","""8324""","""# markers""","""1""","""# unlabeled markers""","""1""",0,"""CriticalNodes","""Desired frequency met""","""none""",,"""Events in window""","""1005""","""Events since startup""","""8323""","""Duration of window (s)""","""5.024997""","""Actual frequency (Hz)""","""200.000137""","""Minimum acceptable frequency (Hz)""","""0.090000""","""Maximum acceptable frequency (Hz)""","""1100.000000"""
1543504700777529415,,45,,1543504700,777369575,'',,0,"""CriticalNodes","""OK""","""none""",,"""latest VICON frame number""","""92373""","""dropped frames""","""2""","""framecount""","""8525""","""# markers""","""1""","""# unlabeled markers""","""1""",0,"""CriticalNodes","""Desired frequency met""","""none""",,"""Events in window""","""1005""","""Events since startup""","""8524""","""Duration of window (s)""","""5.024994""","""Actual frequency (Hz)""","""200.000252""","""Minimum acceptable frequency (Hz)""","""0.090000""","""Maximum acceptable frequency (Hz)""","""1100.000000"""
1543504701783006227,,46,,1543504701,782653102,'',,0,"""CriticalNodes","""OK""","""none""",,"""latest VICON frame number""","""92574""","""dropped frames""","""2""","""framecount""","""8726""","""# markers""","""1""","""# unlabeled markers""","""1""",0,"""CriticalNodes","""Desired frequency met""","""none""",,"""Events in window""","""1005""","""Events since startup""","""8725""","""Duration of window (s)""","""5.025398""","""Actual frequency (Hz)""","""199.984155""","""Minimum acceptable frequency (Hz)""","""0.090000""","""Maximum acceptable frequency (Hz)""","""1100.000000"""
1543504702787768298,,47,,1543504702,787603029,'',,0,"""CriticalNodes","""OK""","""none""",,"""latest VICON frame number""","""92775""","""dropped frames""","""2""","""framecount""","""8927""","""# markers""","""1""","""# unlabeled markers""","""1""",0,"""CriticalNodes","""Desired frequency met""","""none""",,"""Events in window""","""1005""","""Events since startup""","""8926""","""Duration of window (s)""","""5.025130""","""Actual frequency (Hz)""","""199.994816""","""Minimum acceptable frequency (Hz)""","""0.090000""","""Maximum acceptable frequency (Hz)""","""1100.000000"""
1543504703792814816,,48,,1543504703,792444706,'',,0,"""CriticalNodes","""OK""","""none""",,"""latest VICON frame number""","""92976""","""dropped frames""","""2""","""framecount""","""9128""","""# markers""","""1""","""# unlabeled markers""","""1""",0,"""CriticalNodes","""Desired frequency met""","""none""",,"""Events in window""","""1005""","""Events since startup""","""9127""","""Duration of window (s)""","""5.024971""","""Actual frequency (Hz)""","""200.001172""","""Minimum acceptable frequency (Hz)""","""0.090000""","""Maximum acceptable frequency (Hz)""","""1100.000000"""
