rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,controllers_name,controllers_status,controllers_info,-,name,group,drone_num,status,ck_pt,drone_ID,control_freq,stats_name,stats
1543504680244989233,,57,,1543504680,244752141,'',[FastCircle],['OFF'],,"""FastCircle""","[AltHold, FullState]",1,"""OFF""",[],[0],80,"[avg_ctrl_freq, avg_est_latency]","[inf, 0.0]"
1543504680344428937,,58,,1543504680,344170872,'',[FastCircle],['OFF'],,"""FastCircle""","[AltHold, FullState]",1,"""OFF""",[],[0],80,"[avg_ctrl_freq, avg_est_latency]","[inf, 0.0]"
1543504680444858784,,59,,1543504680,444569482,'',[FastCircle],['OFF'],,"""FastCircle""","[AltHold, FullState]",1,"""OFF""",[],[0],80,"[avg_ctrl_freq, avg_est_latency]","[inf, 0.0]"
1543504680544293816,,60,,1543504680,543948688,'',[FastCircle],['OFF'],,"""FastCircle""","[AltHold, FullState]",1,"""OFF""",[],[0],80,"[avg_ctrl_freq, avg_est_latency]","[inf, 0.0]"
1543504680644599003,,61,,1543504680,644351236,'',[FastCircle],['OFF'],,"""FastCircle""","[AltHold, FullState]",1,"""OFF""",[],[0],80,"[avg_ctrl_freq, avg_est_latency]","[inf, 0.0]"
1543504680745123885,,62,,1543504680,744857019,'',[FastCircle],['OFF'],,"""FastCircle""","[AltHold, FullState]",1,"""OFF""",[],[0],80,"[avg_ctrl_freq, avg_est_latency]","[inf, 0.0]"
1543504680844617381,,63,,1543504680,844352692,'',[FastCircle],['OFF'],,"""FastCircle""","[AltHold, FullState]",1,"""OFF""",[],[0],80,"[avg_ctrl_freq, avg_est_latency]","[inf, 0.0]"
1543504680945097190,,64,,1543504680,944849433,'',[FastCircle],['OFF'],,"""FastCircle""","[AltHold, FullState]",1,"""OFF""",[],[0],80,"[avg_ctrl_freq, avg_est_latency]","[inf, 0.0]"
1543504681044602979,,65,,1543504681,44279589,'',[FastCircle],['OFF'],,"""FastCircle""","[AltHold, FullState]",1,"""OFF""",[],[0],80,"[avg_ctrl_freq, avg_est_latency]","[inf, 0.0]"
1543504681145019418,,66,,1543504681,144775737,'',[FastCircle],['OFF'],,"""FastCircle""","[AltHold, FullState]",1,"""OFF""",[],[0],80,"[avg_ctrl_freq, avg_est_latency]","[inf, 0.0]"
1543504681244351630,,67,,1543504681,244113675,'',[FastCircle],['OFF'],,"""FastCircle""","[AltHold, FullState]",1,"""OFF""",[],[0],80,"[avg_ctrl_freq, avg_est_latency]","[inf, 0.0]"
1543504681344787374,,68,,1543504681,344518547,'',[FastCircle],['OFF'],,"""FastCircle""","[AltHold, FullState]",1,"""OFF""",[],[0],80,"[avg_ctrl_freq, avg_est_latency]","[inf, 0.0]"
1543504681444125780,,69,,1543504681,443860910,'',[FastCircle],['OFF'],,"""FastCircle""","[AltHold, FullState]",1,"""OFF""",[],[0],80,"[avg_ctrl_freq, avg_est_latency]","[inf, 0.0]"
1543504681544386811,,70,,1543504681,544178400,'',[FastCircle],['OFF'],,"""FastCircle""","[AltHold, FullState]",1,"""OFF""",[],[0],80,"[avg_ctrl_freq, avg_est_latency]","[inf, 0.0]"
1543504681644757665,,71,,1543504681,644511666,'',[FastCircle],['OFF'],,"""FastCircle""","[AltHold, FullState]",1,"""OFF""",[],[0],80,"[avg_ctrl_freq, avg_est_latency]","[inf, 0.0]"
1543504681744078618,,72,,1543504681,743830390,'',[FastCircle],['OFF'],,"""FastCircle""","[AltHold, FullState]",1,"""OFF""",[],[0],80,"[avg_ctrl_freq, avg_est_latency]","[inf, 0.0]"
1543504681844429958,,73,,1543504681,844201497,'',[FastCircle],['OFF'],,"""FastCircle""","[AltHold, FullState]",1,"""OFF""",[],[0],80,"[avg_ctrl_freq, avg_est_latency]","[inf, 0.0]"
1543504681944820358,,74,,1543504681,944565393,'',[FastCircle],['OFF'],,"""FastCircle""","[AltHold, FullState]",1,"""OFF""",[],[0],80,"[avg_ctrl_freq, avg_est_latency]","[inf, 0.0]"
1543504682044453346,,75,,1543504682,43969900,'',[FastCircle],['OFF'],,"""FastCircle""","[AltHold, FullState]",1,"""OFF""",[],[0],80,"[avg_ctrl_freq, avg_est_latency]","[inf, 0.0]"
1543504682144717521,,76,,1543504682,144368815,'',[FastCircle],['OFF'],,"""FastCircle""","[AltHold, FullState]",1,"""OFF""",[],[0],80,"[avg_ctrl_freq, avg_est_latency]","[inf, 0.0]"
1543504682245154094,,77,,1543504682,244870339,'',[FastCircle],['OFF'],,"""FastCircle""","[AltHold, FullState]",1,"""OFF""",[],[0],80,"[avg_ctrl_freq, avg_est_latency]","[inf, 0.0]"
