rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status,group
1543504693244066702,,331,,1543504693,243835709,"""All""",[Hover],"['NA, NA']"
1543504693344516023,,332,,1543504693,344304166,"""All""",[Hover],"['NA, NA']"
1543504693445023420,,333,,1543504693,444808034,"""All""",[Hover],"['NA, NA']"
1543504693544510835,,334,,1543504693,544264211,"""All""",[Hover],"['NA, NA']"
1543504693644965653,,335,,1543504693,644722261,"""All""",[Hover],"['NA, NA']"
1543504693744380827,,336,,1543504693,744184787,"""All""",[Hover],"['NA, NA']"
1543504693844893609,,337,,1543504693,844661454,"""All""",[Hover],"['NA, NA']"
1543504693944302936,,338,,1543504693,944094314,"""All""",[Hover],"['NA, NA']"
1543504694044857949,,339,,1543504694,44590302,"""All""",[Hover],"['NA, NA']"
1543504694144233008,,340,,1543504694,143989764,"""All""",[Hover],"['NA, NA']"
1543504694244689743,,341,,1543504694,244461433,"""All""",[Hover],"['NA, NA']"
1543504694344145460,,342,,1543504694,343880529,"""All""",[Hover],"['NA, NA']"
1543504694444821529,,343,,1543504694,444442883,"""All""",[Hover],"['NA, NA']"
1543504694543953916,,344,,1543504694,543793606,"""All""",[Hover],"['NA, NA']"
1543504694644570207,,345,,1543504694,644290847,"""All""",[Hover],"['NA, NA']"
1543504694741062895,,346,,1543504694,740763187,"""All""",[CustomControl],"['AltHold, FullState']"
1543504694844795513,,347,,1543504694,844566112,"""All""",[CustomControl],"['AltHold, FullState']"
1543504694944284363,,348,,1543504694,944080407,"""All""",[CustomControl],"['AltHold, FullState']"
1543504695044872215,,349,,1543504695,44560012,"""All""",[CustomControl],"['AltHold, FullState']"
1543504695144246363,,350,,1543504695,143964094,"""All""",[CustomControl],"['AltHold, FullState']"
1543504695244867543,,351,,1543504695,244393826,"""All""",[CustomControl],"['AltHold, FullState']"
1543504695344095197,,352,,1543504695,343784562,"""All""",[CustomControl],"['AltHold, FullState']"
1543504695444428307,,353,,1543504695,444199124,"""All""",[CustomControl],"['AltHold, FullState']"
1543504695544927790,,354,,1543504695,544659354,"""All""",[CustomControl],"['AltHold, FullState']"
1543504695644364675,,355,,1543504695,644113477,"""All""",[CustomControl],"['AltHold, FullState']"
1543504695744782714,,356,,1543504695,744565601,"""All""",[CustomControl],"['AltHold, FullState']"
1543504695844305555,,357,,1543504695,844098320,"""All""",[CustomControl],"['AltHold, FullState']"
1543504695944840600,,358,,1543504695,944564215,"""All""",[CustomControl],"['AltHold, FullState']"
1543504696044286118,,359,,1543504696,44076995,"""All""",[CustomControl],"['AltHold, FullState']"
1543504696144734885,,360,,1543504696,144509464,"""All""",[CustomControl],"['AltHold, FullState']"
1543504696244257374,,361,,1543504696,244073678,"""All""",[CustomControl],"['AltHold, FullState']"
1543504696344622316,,362,,1543504696,344466830,"""All""",[CustomControl],"['AltHold, FullState']"
1543504696444059941,,363,,1543504696,443807135,"""All""",[CustomControl],"['AltHold, FullState']"
1543504696544398810,,364,,1543504696,544184309,"""All""",[CustomControl],"['AltHold, FullState']"
1543504696644887131,,365,,1543504696,644700971,"""All""",[CustomControl],"['AltHold, FullState']"
1543504696744390420,,366,,1543504696,744110809,"""All""",[CustomControl],"['AltHold, FullState']"
1543504696844920216,,367,,1543504696,844616982,"""All""",[CustomControl],"['AltHold, FullState']"
1543504696944272938,,368,,1543504696,944022901,"""All""",[CustomControl],"['AltHold, FullState']"
1543504697044795933,,369,,1543504697,44536103,"""All""",[CustomControl],"['AltHold, FullState']"
1543504697144097339,,370,,1543504697,143864629,"""All""",[CustomControl],"['AltHold, FullState']"
1543504697244486235,,371,,1543504697,244292654,"""All""",[CustomControl],"['AltHold, FullState']"
1543504697345094739,,372,,1543504697,344771786,"""All""",[CustomControl],"['AltHold, FullState']"
1543504697444498656,,373,,1543504697,444246470,"""All""",[CustomControl],"['AltHold, FullState']"
1543504697544816921,,374,,1543504697,544605661,"""All""",[CustomControl],"['AltHold, FullState']"
1543504697644315245,,375,,1543504697,644104518,"""All""",[CustomControl],"['AltHold, FullState']"
1543504697744792683,,376,,1543504697,744519708,"""All""",[CustomControl],"['AltHold, FullState']"
1543504697844179787,,377,,1543504697,843881646,"""All""",[CustomControl],"['AltHold, FullState']"
1543504697944559838,,378,,1543504697,944324890,"""All""",[CustomControl],"['AltHold, FullState']"
1543504698045036774,,379,,1543504698,44853657,"""All""",[CustomControl],"['AltHold, FullState']"
1543504698144600247,,380,,1543504698,144324406,"""All""",[CustomControl],"['AltHold, FullState']"
1543504698245167897,,381,,1543504698,244897198,"""All""",[CustomControl],"['AltHold, FullState']"
1543504698344597717,,382,,1543504698,344323983,"""All""",[CustomControl],"['AltHold, FullState']"
1543504698444975566,,383,,1543504698,444736152,"""All""",[CustomControl],"['AltHold, FullState']"
1543504698544982020,,384,,1543504698,544737660,"""All""",[CustomControl],"['AltHold, FullState']"
1543504698644588819,,385,,1543504698,644275307,"""All""",[CustomControl],"['AltHold, FullState']"
1543504698744919940,,386,,1543504698,744722291,"""All""",[CustomControl],"['AltHold, FullState']"
1543504698844400308,,387,,1543504698,844159378,"""All""",[CustomControl],"['AltHold, FullState']"
1543504698944904215,,388,,1543504698,944652230,"""All""",[CustomControl],"['AltHold, FullState']"
1543504699044345397,,389,,1543504699,44119512,"""All""",[CustomControl],"['AltHold, FullState']"
1543504699144834646,,390,,1543504699,144590781,"""All""",[CustomControl],"['AltHold, FullState']"
1543504699244751714,,391,,1543504699,244478342,"""All""",[CustomControl],"['AltHold, FullState']"
1543504699344075732,,392,,1543504699,343835377,"""All""",[CustomControl],"['AltHold, FullState']"
1543504699444483086,,393,,1543504699,444195133,"""All""",[CustomControl],"['AltHold, FullState']"
1543504699544791245,,394,,1543504699,544597376,"""All""",[CustomControl],"['AltHold, FullState']"
1543504699644196944,,395,,1543504699,643992014,"""All""",[CustomControl],"['AltHold, FullState']"
1543504699744777578,,396,,1543504699,744492862,"""All""",[CustomControl],"['AltHold, FullState']"
1543504699844021497,,397,,1543504699,843829189,"""All""",[CustomControl],"['AltHold, FullState']"
1543504699944439427,,398,,1543504699,944217801,"""All""",[CustomControl],"['AltHold, FullState']"
1543504700044964863,,399,,1543504700,44701255,"""All""",[CustomControl],"['AltHold, FullState']"
1543504700144339692,,400,,1543504700,144112539,"""All""",[CustomControl],"['AltHold, FullState']"
1543504700244714187,,401,,1543504700,244497543,"""All""",[CustomControl],"['AltHold, FullState']"
1543504700344141678,,402,,1543504700,343888835,"""All""",[CustomControl],"['AltHold, FullState']"
1543504700444463481,,403,,1543504700,444274535,"""All""",[CustomControl],"['AltHold, FullState']"
1543504700544940042,,404,,1543504700,544720939,"""All""",[CustomControl],"['AltHold, FullState']"
1543504700644370859,,405,,1543504700,644167809,"""All""",[CustomControl],"['AltHold, FullState']"
1543504700744743105,,406,,1543504700,744553133,"""All""",[CustomControl],"['AltHold, FullState']"
1543504700844115596,,407,,1543504700,843855905,"""All""",[CustomControl],"['AltHold, FullState']"
1543504700944575854,,408,,1543504700,944305572,"""All""",[CustomControl],"['AltHold, FullState']"
1543504701044097378,,409,,1543504701,43823011,"""All""",[CustomControl],"['AltHold, FullState']"
1543504701144433743,,410,,1543504701,144230536,"""All""",[CustomControl],"['AltHold, FullState']"
1543504701244822609,,411,,1543504701,244626656,"""All""",[CustomControl],"['AltHold, FullState']"
1543504701344314486,,412,,1543504701,344080740,"""All""",[CustomControl],"['AltHold, FullState']"
1543504701444766759,,413,,1543504701,444544646,"""All""",[CustomControl],"['AltHold, FullState']"
1543504701544274456,,414,,1543504701,544070601,"""All""",[CustomControl],"['AltHold, FullState']"
1543504701644780662,,415,,1543504701,644546534,"""All""",[CustomControl],"['AltHold, FullState']"
1543504701744546684,,416,,1543504701,744267158,"""All""",[CustomControl],"['AltHold, FullState']"
1543504701844924521,,417,,1543504701,844675722,"""All""",[CustomControl],"['AltHold, FullState']"
1543504701944476646,,418,,1543504701,944224635,"""All""",[CustomControl],"['AltHold, FullState']"
1543504702045004942,,419,,1543504702,44710412,"""All""",[CustomControl],"['AltHold, FullState']"
1543504702144383888,,420,,1543504702,144121527,"""All""",[CustomControl],"['AltHold, FullState']"
1543504702244848546,,421,,1543504702,244596813,"""All""",[CustomControl],"['AltHold, FullState']"
1543504702344582683,,422,,1543504702,344379167,"""All""",[CustomControl],"['AltHold, FullState']"
1543504702444130591,,423,,1543504702,443909483,"""All""",[CustomControl],"['AltHold, FullState']"
1543504702544490262,,424,,1543504702,544293919,"""All""",[CustomControl],"['AltHold, FullState']"
1543504702644951723,,425,,1543504702,644737840,"""All""",[CustomControl],"['AltHold, FullState']"
1543504702744577211,,426,,1543504702,744233701,"""All""",[CustomControl],"['AltHold, FullState']"
1543504702844890260,,427,,1543504702,844640723,"""All""",[CustomControl],"['AltHold, FullState']"
1543504702944302165,,428,,1543504702,944076595,"""All""",[CustomControl],"['AltHold, FullState']"
1543504703044738763,,429,,1543504703,44514567,"""All""",[CustomControl],"['AltHold, FullState']"
1543504703144133076,,430,,1543504703,143934613,"""All""",[CustomControl],"['AltHold, FullState']"
1543504703244727757,,431,,1543504703,244428785,"""All""",[CustomControl],"['AltHold, FullState']"
1543504703345153483,,432,,1543504703,344889605,"""All""",[CustomControl],"['AltHold, FullState']"
1543504703444594680,,433,,1543504703,444364036,"""All""",[CustomControl],"['AltHold, FullState']"
1543504703545047624,,434,,1543504703,544755603,"""All""",[CustomControl],"['AltHold, FullState']"
1543504703644376910,,435,,1543504703,644112466,"""All""",[CustomControl],"['AltHold, FullState']"
1543504703744887276,,436,,1543504703,744610849,"""All""",[CustomControl],"['AltHold, FullState']"
1543504703844273099,,437,,1543504703,844081234,"""All""",[CustomControl],"['AltHold, FullState']"
1543504703944741006,,438,,1543504703,944525262,"""All""",[CustomControl],"['AltHold, FullState']"
1543504704044233209,,439,,1543504704,44030262,"""All""",[CustomControl],"['AltHold, FullState']"
1543504704144784176,,440,,1543504704,144429457,"""All""",[CustomControl],"['AltHold, FullState']"
1543504704245010793,,441,,1543504704,244831240,"""All""",[CustomControl],"['AltHold, FullState']"
1543504704344482108,,442,,1543504704,344236476,"""All""",[CustomControl],"['AltHold, FullState']"
1543504704444784729,,443,,1543504704,444573619,"""All""",[CustomControl],"['AltHold, FullState']"
1543504704544379512,,444,,1543504704,544167416,"""All""",[CustomControl],"['AltHold, FullState']"
1543504704644766044,,445,,1543504704,644644907,"""All""",[CustomControl],"['AltHold, FullState']"
1543504704744282605,,446,,1543504704,743978818,"""All""",[CustomControl],"['AltHold, FullState']"
1543504704844748702,,447,,1543504704,844463121,"""All""",[CustomControl],"['AltHold, FullState']"
1543504704943980476,,448,,1543504704,943786003,"""All""",[CustomControl],"['AltHold, FullState']"
1543504705044407245,,449,,1543504705,44199149,"""All""",[CustomControl],"['AltHold, FullState']"
1543504705144884788,,450,,1543504705,144610948,"""All""",[CustomControl],"['AltHold, FullState']"
1543504705244360070,,451,,1543504705,244163451,"""All""",[CustomControl],"['AltHold, FullState']"
1543504705345015886,,452,,1543504705,344595017,"""All""",[CustomControl],"['AltHold, FullState']"
1543504705444280669,,453,,1543504705,444069963,"""All""",[CustomControl],"['AltHold, FullState']"
1543504705544732368,,454,,1543504705,544492858,"""All""",[CustomControl],"['AltHold, FullState']"
1543504705644085224,,455,,1543504705,643836239,"""All""",[CustomControl],"['AltHold, FullState']"
1543504705744446992,,456,,1543504705,744197049,"""All""",[CustomControl],"['AltHold, FullState']"
1543504705844886588,,457,,1543504705,844580812,"""All""",[CustomControl],"['AltHold, FullState']"
1543504705944259404,,458,,1543504705,943973632,"""All""",[CustomControl],"['AltHold, FullState']"
1543504706044779737,,459,,1543504706,44486499,"""All""",[CustomControl],"['AltHold, FullState']"
1543504706144067453,,460,,1543504706,143819333,"""All""",[CustomControl],"['AltHold, FullState']"
1543504706240901958,,461,,1543504706,240360481,"""All""",[Hover],"['AltHold, FullState']"
1543504706339861608,,462,,1543504706,339550144,"""All""",[Hover],"['AltHold, FullState']"
1543504706444111673,,463,,1543504706,443843632,"""All""",[Landing],"['AltHold, FullState']"
1543504706544711224,,464,,1543504706,544402043,"""All""",[Landing],"['AltHold, FullState']"
1543504706645145475,,465,,1543504706,644861619,"""All""",[Landing],"['AltHold, FullState']"
1543504706744515220,,466,,1543504706,744281927,"""All""",[Landing],"['AltHold, FullState']"
1543504706844907262,,467,,1543504706,844689662,"""All""",[Landing],"['AltHold, FullState']"
1543504706944364005,,468,,1543504706,944172453,"""All""",[Landing],"['AltHold, FullState']"
1543504707044925677,,469,,1543504707,44657900,"""All""",[Landing],"['AltHold, FullState']"
1543504707144362918,,470,,1543504707,144079577,"""All""",[Landing],"['AltHold, FullState']"
1543504707244728708,,471,,1543504707,244455667,"""All""",[Landing],"['AltHold, FullState']"
1543504707344015210,,472,,1543504707,343788473,"""All""",[Landing],"['AltHold, FullState']"
1543504707444366539,,473,,1543504707,444156639,"""All""",[Landing],"['AltHold, FullState']"
1543504707544778866,,474,,1543504707,544570736,"""All""",[Landing],"['AltHold, FullState']"
1543504707644338038,,475,,1543504707,644016681,"""All""",[Landing],"['AltHold, FullState']"
1543504707744750751,,476,,1543504707,744518787,"""All""",[Landing],"['AltHold, FullState']"
1543504707844252130,,477,,1543504707,843997066,"""All""",[Landing],"['AltHold, FullState']"
1543504707944795829,,478,,1543504707,944519004,"""All""",[Landing],"['AltHold, FullState']"
1543504708044252941,,479,,1543504708,43904728,"""All""",[Landing],"['AltHold, FullState']"
1543504708144621158,,480,,1543504708,144301708,"""All""",[Landing],"['AltHold, FullState']"
1543504708244283039,,481,,1543504708,244073010,"""All""",[Landing],"['AltHold, FullState']"
1543504708344711415,,482,,1543504708,344496513,"""All""",[Landing],"['AltHold, FullState']"
1543504708444091038,,483,,1543504708,443849075,"""All""",[Landing],"['AltHold, FullState']"
1543504708544522213,,484,,1543504708,544253096,"""All""",[Landing],"['AltHold, FullState']"
1543504708644918263,,485,,1543504708,644643598,"""All""",[Landing],"['AltHold, FullState']"
1543504708744311760,,486,,1543504708,744132322,"""All""",[Landing],"['AltHold, FullState']"
1543504708844857756,,487,,1543504708,844564106,"""All""",[Landing],"['AltHold, FullState']"
1543504708944137700,,488,,1543504708,943940307,"""All""",[Landing],"['AltHold, FullState']"
1543504709044632627,,489,,1543504709,44371621,"""All""",[Landing],"['AltHold, FullState']"
1543504709144287609,,490,,1543504709,144062424,"""All""",[Landing],"['AltHold, FullState']"
1543504709244841489,,491,,1543504709,244495578,"""All""",[Landing],"['AltHold, FullState']"
1543504709344445285,,492,,1543504709,344189495,"""All""",[Landing],"['AltHold, FullState']"
1543504709444782109,,493,,1543504709,444578245,"""All""",[Landing],"['AltHold, FullState']"
1543504709544316276,,494,,1543504709,544076139,"""All""",[Landing],"['AltHold, FullState']"
1543504709644931254,,495,,1543504709,644618456,"""All""",[Landing],"['AltHold, FullState']"
1543504709744312486,,496,,1543504709,744066899,"""All""",[Landing],"['AltHold, FullState']"
1543504709844879015,,497,,1543504709,844584114,"""All""",[Landing],"['AltHold, FullState']"
1543504709944219001,,498,,1543504709,943980418,"""All""",[Landing],"['AltHold, FullState']"
1543504710044679512,,499,,1543504710,44459936,"""All""",[Landing],"['AltHold, FullState']"
1543504710144012697,,500,,1543504710,143824815,"""All""",[Landing],"['AltHold, FullState']"
1543504710244436604,,501,,1543504710,244180071,"""All""",[Landing],"['AltHold, FullState']"
1543504710344879719,,502,,1543504710,344645075,"""All""",[Landing],"['AltHold, FullState']"
1543504710444272374,,503,,1543504710,444098868,"""All""",[Landing],"['AltHold, FullState']"
1543504710544739183,,504,,1543504710,544528735,"""All""",[Landing],"['AltHold, FullState']"
1543504710644080452,,505,,1543504710,643854203,"""All""",[Landing],"['AltHold, FullState']"
1543504710744515757,,506,,1543504710,744233818,"""All""",[Landing],"['AltHold, FullState']"
1543504710844895322,,507,,1543504710,844629833,"""All""",[Landing],"['AltHold, FullState']"
1543504710944490262,,508,,1543504710,944170785,"""All""",[Landing],"['AltHold, FullState']"
1543504711044848615,,509,,1543504711,44645943,"""All""",[Landing],"['AltHold, FullState']"
1543504711144300520,,510,,1543504711,144077481,"""All""",[Landing],"['AltHold, FullState']"
1543504711244792705,,511,,1543504711,244509814,"""All""",[Landing],"['AltHold, FullState']"
1543504711344009837,,512,,1543504711,343824855,"""All""",[Landing],"['AltHold, FullState']"
1543504711444502886,,513,,1543504711,444282465,"""All""",[Idle],"['AltHold, FullState']"
1543504711545119200,,514,,1543504711,544749496,"""All""",[Idle],"['AltHold, FullState']"
1543504711644357268,,515,,1543504711,644124204,"""All""",[Idle],"['AltHold, FullState']"
1543504711744903079,,516,,1543504711,744637210,"""All""",[Idle],"['AltHold, FullState']"
1543504711844402380,,517,,1543504711,844123869,"""All""",[Idle],"['AltHold, FullState']"
1543504711944809018,,518,,1543504711,944590155,"""All""",[Idle],"['AltHold, FullState']"
1543504712044328947,,519,,1543504712,44112103,"""All""",[Idle],"['AltHold, FullState']"
1543504712146020417,,520,,1543504712,144641619,"""All""",[Idle],"['AltHold, FullState']"
1543504712244400869,,521,,1543504712,244185882,"""All""",[Idle],"['AltHold, FullState']"
1543504712344956590,,522,,1543504712,344685858,"""All""",[Idle],"['AltHold, FullState']"
1543504712444501635,,523,,1543504712,444237129,"""All""",[Idle],"['AltHold, FullState']"
1543504712545014201,,524,,1543504712,544715644,"""All""",[Idle],"['AltHold, FullState']"
1543504712644508300,,525,,1543504712,644169412,"""All""",[Idle],"['AltHold, FullState']"
1543504712744801543,,526,,1543504712,744592748,"""All""",[Idle],"['AltHold, FullState']"
1543504712844219232,,527,,1543504712,843968773,"""All""",[Idle],"['AltHold, FullState']"
1543504712944854270,,528,,1543504712,944475219,"""All""",[Idle],"['AltHold, FullState']"
1543504713044001278,,529,,1543504713,43773718,"""All""",[Idle],"['AltHold, FullState']"
1543504713144361527,,530,,1543504713,144122788,"""All""",[Idle],"['AltHold, FullState']"
1543504713244894897,,531,,1543504713,244554672,"""All""",[Idle],"['AltHold, FullState']"
1543504713344363752,,532,,1543504713,343980462,"""All""",[Idle],"['AltHold, FullState']"
1543504713444612916,,533,,1543504713,444466458,"""All""",[Idle],"['AltHold, FullState']"
1543504713545202134,,534,,1543504713,544887091,"""All""",[Idle],"['AltHold, FullState']"
1543504713644829184,,535,,1543504713,644539149,"""All""",[Idle],"['AltHold, FullState']"
1543504713744659378,,536,,1543504713,744437774,"""All""",[Idle],"['AltHold, FullState']"
1543504713839312970,,537,,1543504713,839032802,"""All""",[Idle],"['AltHold, FullState']"
1543504713944664069,,538,,1543504713,944388587,"""All""",[Idle],"['AltHold, FullState']"
1543504714045113356,,539,,1543504714,44814227,"""All""",[Idle],"['AltHold, FullState']"
1543504714144556976,,540,,1543504714,144223193,"""All""",[Idle],"['AltHold, FullState']"
1543504714244476784,,541,,1543504714,244227159,"""All""",[Idle],"['AltHold, FullState']"
1543504714345098626,,542,,1543504714,344699825,"""All""",[Idle],"['AltHold, FullState']"
1543504714444416118,,543,,1543504714,444131160,"""All""",[Idle],"['AltHold, FullState']"
1543504714544759439,,544,,1543504714,544515926,"""All""",[Idle],"['AltHold, FullState']"
1543504714644410746,,545,,1543504714,644079482,"""All""",[Idle],"['AltHold, FullState']"
1543504714744720724,,546,,1543504714,744492671,"""All""",[Idle],"['AltHold, FullState']"
1543504714844372191,,547,,1543504714,843835491,"""All""",[Idle],"['AltHold, FullState']"
1543504714944504269,,548,,1543504714,944252299,"""All""",[Idle],"['AltHold, FullState']"
1543504715044927392,,549,,1543504715,44678731,"""All""",[Idle],"['AltHold, FullState']"
1543504715144410322,,550,,1543504715,144130119,"""All""",[Idle],"['AltHold, FullState']"
1543504715244335019,,551,,1543504715,244089899,"""All""",[Idle],"['AltHold, FullState']"
1543504715344571613,,552,,1543504715,344406794,"""All""",[Idle],"['AltHold, FullState']"
1543504715445074858,,553,,1543504715,444807415,"""All""",[Idle],"['AltHold, FullState']"
1543504715544334422,,554,,1543504715,544162451,"""All""",[Idle],"['AltHold, FullState']"
1543504715644754723,,555,,1543504715,644541146,"""All""",[Idle],"['AltHold, FullState']"
1543504715744117783,,556,,1543504715,743875238,"""All""",[Idle],"['AltHold, FullState']"
