rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,logdata,-,header,seq,stamp,secs,nsecs,frame_id,values
1543504675490003317,,6,,1543504675,489676688,'',,,0,,1543504675,485804219,"""Drone0""","[-0.0015645150741104307, 0.0030029648407138365, 0.0011638019165132775, -0.07971085175871849, -0.029982415954582394, 9.75370183825493]"
1543504675589964674,,7,,1543504675,589753968,'',,,0,,1543504675,585805661,"""Drone0""","[-0.0010531288478690705, 0.0003017688233430813, 0.00028120120293659523, -0.06498983767814935, -0.03486643987242133, 9.767537519931794]"
1543504675691773269,,8,,1543504675,691545953,'',,,0,,1543504675,685704595,"""Drone0""","[-0.0019254480431475005, 0.0013518500877601318, 0.00012097292218238598, -0.08158525896258653, -0.028663003162946555, 9.760477007031442]"
1543504675782031007,,9,,1543504675,781690512,'',,,0,,1543504675,777798725,"""Drone0""","[-0.0031361353787854084, 0.0018496860515469253, 0.0017493648513059378, -0.062466421513818204, -0.030202958767767997, 9.767635753154755]"
1543504675878654209,,10,,1543504675,878405401,'',,,0,,1543504675,877063236,"""Drone0""","[-0.004046044156582736, 0.0020493514828262747, 0.0009900519164616926, -0.0710048136021942, -0.03146615377860144, 9.74848729133606]"
1543504675979651880,,11,,1543504675,979383927,'',,,0,,1543504675,977014509,"""Drone0""","[-0.0032447413766929015, 0.0013721755464605632, 0.002708079567082358, -0.06531025595963001, -0.03312104143202305, 9.73632274389267]"
1543504676079971304,,12,,1543504676,79667918,'',,,0,,1543504676,77048881,"""Drone0""","[-0.0022642127968529133, 0.002200067285061857, 0.0020080153996156645, -0.07396701761987061, -0.04491582100745291, 9.76736093401909]"
1543504676179024038,,13,,1543504676,178780885,'',,,0,,1543504676,178692238,"""Drone0""","[-0.00243169077945932, -0.0001616024972339368, 0.0031880417928324086, -0.07481938177719713, -0.02037712856428698, 9.741366552114487]"
1543504676278398428,,14,,1543504676,278096411,'',,,0,,1543504676,276788837,"""Drone0""","[-0.004147672620419356, 0.001723152740291698, 0.0023886794274829144, -0.06739986810833216, -0.0428099234495312, 9.745814529061319]"
1543504676389532264,,15,,1543504676,389185067,'',,,0,,1543504676,386961787,"""Drone0""","[-0.002714032928460581, 0.000895751046737668, 0.0004548103077225014, -0.07844255413860084, -0.04153667853679508, 9.746026198267938]"
1543504676479524943,,16,,1543504676,479270070,'',,,0,,1543504676,477023418,"""Drone0""","[-0.0031768302487472306, 5.3853891230734206e-05, 0.0022688298963482426, -0.0815642820764333, -0.027421006592921914, 9.728109744787217]"
1543504676582044201,,17,,1543504676,581781754,'',,,0,,1543504676,577046993,"""Drone0""","[-0.0035695783700607146, 0.00196264283284074, 0.0012117200907832892, -0.07595783466473222, -0.02454932021442801, 9.753271483182907]"
1543504676681827351,,18,,1543504676,681567876,'',,,0,,1543504676,677894036,"""Drone0""","[-0.002366161672258184, 0.003420019248386473, 0.0015682113804573788, -0.07373418880160898, -0.03804277989082039, 9.775700817704202]"
1543504676789985916,,19,,1543504676,789643824,'',,,0,,1543504676,787080815,"""Drone0""","[-0.002049829239361673, 0.0015990721899974607, 0.0015552371826331368, -0.06568651515059173, -0.024826622132677587, 9.754005308747292]"
1543504676881266903,,20,,1543504676,881099833,'',,,0,,1543504676,877661960,"""Drone0""","[-0.0035337913626897997, 0.0016355519053335543, 0.002725566964709011, -0.06412853367626667, -0.02540757270064205, 9.782737357020379]"
1543504677079438910,,21,,1543504677,79184527,'',,,0,,1543504677,77808520,"""Drone0""","[-0.0025168183075847824, 0.002831478332533075, 0.002268388810292698, -0.07593115217518062, -0.02749889790080488, 9.747116119265558]"
1543504677178924093,,22,,1543504677,178662120,'',,,0,,1543504677,177343239,"""Drone0""","[-0.0041462463728199435, 0.0015487081467360768, 0.0015198258526249774, -0.06864261613693089, -0.033878223882056774, 9.734943385720253]"
1543504677281603158,,23,,1543504677,281368074,'',,,0,,1543504677,277422664,"""Drone0""","[-0.004709649544696515, 5.348521149279089e-05, 0.0011333533247786425, -0.0738997837761417, -0.03351779100252315, 9.743518327474595]"
1543504677381655260,,24,,1543504677,381427701,'',,,0,,1543504677,377384969,"""Drone0""","[-0.0027200190592037796, -0.0008127828507157851, 0.0004067218497880631, -0.07310416958760471, -0.03327609542990104, 9.758890657424928]"
1543504677481666628,,25,,1543504677,481431225,'',,,0,,1543504677,477538706,"""Drone0""","[-0.003754578080104702, 0.0025145189904756623, 0.0004966769425565259, -0.06977299712598324, -0.04164151271805167, 9.764951296448707]"
1543504677581689998,,26,,1543504677,581415089,'',,,0,,1543504677,577794208,"""Drone0""","[-0.0038956182071825927, 0.0002870169524874952, 0.0010886870548523885, -0.08225782580673695, -0.024502480819355698, 9.755507458448411]"
1543504677779154038,,27,,1543504677,778915231,'',,,0,,1543504677,777539645,"""Drone0""","[-0.002681326761546021, 0.0011399754672841251, 0.0016679120433584316, -0.0768675974663347, -0.01736574854934588, 9.764350202679635]"
1543504677878605487,,28,,1543504677,878375780,'',,,0,,1543504677,878301562,"""Drone0""","[-0.0025724593889416988, 0.0009903404689255053, 5.477160818748781e-05, -0.07604695902206005, -0.019895066746976227, 9.732344883084298]"
1543504677977747453,,29,,1543504677,977585586,'',,,0,,1543504677,976739718,"""Drone0""","[-0.004258690027470133, 0.0008521415888318766, 0.00024211456758324744, -0.06632865820080042, -0.03528497945750132, 9.777578943371774]"
1543504678078960628,,30,,1543504678,78672209,'',,,0,,1543504678,77260668,"""Drone0""","[-0.0031009122125515336, 0.0019277874117027021, 0.0002805763743702949, -0.06607087364885957, -0.03840996676124633, 9.770680398344995]"
